Source,Target,Type,Id,Label,Weight
10435548,256218,Undirected,780,,1
1141697,9553247,Undirected,781,,1
2769500,1018382,Undirected,782,,1
5022556,8202568,Undirected,783,,1
5022556,2233337,Undirected,784,,1
5022556,2755722,Undirected,785,,1
5022556,158971,Undirected,786,,1
8202568,2233337,Undirected,787,,1
8202568,2755722,Undirected,788,,1
8202568,158971,Undirected,789,,1
2233337,2755722,Undirected,790,,1
2233337,158971,Undirected,791,,1
2755722,158971,Undirected,792,,1
8585151,4530018,Undirected,793,,1
8585151,2710026,Undirected,794,,3
8585151,1326831,Undirected,795,,1
8585151,1384927,Undirected,796,,1
8585151,1919573,Undirected,797,,1
8585151,139512,Undirected,798,,1
8585151,2238160,Undirected,799,,1
8585151,2157331,Undirected,800,,1
4530018,2710026,Undirected,801,,1
4530018,1326831,Undirected,802,,1
4530018,1384927,Undirected,803,,1
2710026,1326831,Undirected,804,,1
2710026,1384927,Undirected,805,,1
2710026,1919573,Undirected,806,,2
2710026,139512,Undirected,807,,1
2710026,2238160,Undirected,808,,1
2710026,2157331,Undirected,809,,1
2710026,10942507,Undirected,810,,1
2710026,3045120,Undirected,811,,1
2710026,8247498,Undirected,812,,1
1326831,1384927,Undirected,813,,1
1384927,3785603,Undirected,814,,1
1384927,2894233,Undirected,815,,1
3730622,3728786,Undirected,816,,1
3730622,2089897,Undirected,817,,1
3728786,2089897,Undirected,818,,1
1919573,139512,Undirected,819,,1
1919573,10942507,Undirected,820,,1
1919573,3045120,Undirected,821,,1
1919573,8247498,Undirected,822,,1
2238160,3785603,Undirected,823,,1
2238160,402850,Undirected,824,,1
2238160,5588973,Undirected,825,,1
2238160,11489176,Undirected,826,,1
2238160,2157331,Undirected,827,,1
3785603,402850,Undirected,828,,1
3785603,5588973,Undirected,829,,1
3785603,11489176,Undirected,830,,1
3785603,4000139,Undirected,831,,1
3785603,2759716,Undirected,832,,1
3785603,2894233,Undirected,833,,1
402850,5588973,Undirected,834,,1
402850,11489176,Undirected,835,,1
5588973,11489176,Undirected,836,,1
4000139,2759716,Undirected,837,,1
5830031,4015107,Undirected,838,,1
5830031,4654810,Undirected,839,,1
4015107,4654810,Undirected,840,,1
10942507,3045120,Undirected,841,,1
10942507,8247498,Undirected,842,,1
3045120,8247498,Undirected,843,,1
